EIDID,seqv1.year,seqv1,lat,lon,Country,Decade,Year,zoo,vect,wild,dom,drm,tot,EID.1940,EID.1950,EID.1960,EID.1970,EID.1980,EID.1990,EID.2000
416,1980.15559,15559,41.5,-101.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15560,15560,41.5,-100.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15561,15561,41.5,-99.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15562,15562,41.5,-98.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15563,15563,41.5,-97.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15564,15564,41.5,-96.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15565,15565,41.5,-95.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15566,15566,41.5,-94.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15567,15567,41.5,-93.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15568,15568,41.5,-92.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15569,15569,41.5,-91.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15570,15570,41.5,-90.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15571,15571,41.5,-89.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15572,15572,41.5,-88.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15573,15573,41.5,-87.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15574,15574,41.5,-86.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15575,15575,41.5,-85.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15576,15576,41.5,-84.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15577,15577,41.5,-83.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15578,15578,41.5,-82.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15579,15579,41.5,-81.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15580,15580,41.5,-80.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15581,15581,41.5,-79.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15582,15582,41.5,-78.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15583,15583,41.5,-77.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15584,15584,41.5,-76.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15585,15585,41.5,-75.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15586,15586,41.5,-74.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15587,15587,41.5,-73.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15588,15588,41.5,-72.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15589,15589,41.5,-71.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15590,15590,41.5,-70.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15591,15591,41.5,-69.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15896,15896,40.5,-124.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15897,15897,40.5,-123.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15898,15898,40.5,-122.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15899,15899,40.5,-121.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15900,15900,40.5,-120.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15901,15901,40.5,-119.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15902,15902,40.5,-118.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15903,15903,40.5,-117.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15904,15904,40.5,-116.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15905,15905,40.5,-115.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15906,15906,40.5,-114.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15907,15907,40.5,-113.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15908,15908,40.5,-112.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15909,15909,40.5,-111.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15910,15910,40.5,-110.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15911,15911,40.5,-109.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15912,15912,40.5,-108.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15913,15913,40.5,-107.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15914,15914,40.5,-106.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15915,15915,40.5,-105.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15916,15916,40.5,-104.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15917,15917,40.5,-103.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15918,15918,40.5,-102.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15919,15919,40.5,-101.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15920,15920,40.5,-100.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15921,15921,40.5,-99.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15922,15922,40.5,-98.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15923,15923,40.5,-97.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15924,15924,40.5,-96.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15925,15925,40.5,-95.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15926,15926,40.5,-94.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15927,15927,40.5,-93.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15928,15928,40.5,-92.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15929,15929,40.5,-91.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15930,15930,40.5,-90.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15931,15931,40.5,-89.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15932,15932,40.5,-88.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15933,15933,40.5,-87.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15934,15934,40.5,-86.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15935,15935,40.5,-85.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15936,15936,40.5,-84.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15937,15937,40.5,-83.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15938,15938,40.5,-82.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15939,15939,40.5,-81.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15940,15940,40.5,-80.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15941,15941,40.5,-79.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15942,15942,40.5,-78.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15943,15943,40.5,-77.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15944,15944,40.5,-76.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15945,15945,40.5,-75.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15946,15946,40.5,-74.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15947,15947,40.5,-73.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.15948,15948,40.5,-72.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16256,16256,39.5,-124.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16257,16257,39.5,-123.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16258,16258,39.5,-122.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16259,16259,39.5,-121.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16260,16260,39.5,-120.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16261,16261,39.5,-119.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16262,16262,39.5,-118.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16263,16263,39.5,-117.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16264,16264,39.5,-116.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16265,16265,39.5,-115.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16266,16266,39.5,-114.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16267,16267,39.5,-113.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16268,16268,39.5,-112.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16269,16269,39.5,-111.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16270,16270,39.5,-110.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16271,16271,39.5,-109.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16272,16272,39.5,-108.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16273,16273,39.5,-107.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16274,16274,39.5,-106.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16275,16275,39.5,-105.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16276,16276,39.5,-104.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16277,16277,39.5,-103.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16278,16278,39.5,-102.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16279,16279,39.5,-101.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16280,16280,39.5,-100.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16281,16281,39.5,-99.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16282,16282,39.5,-98.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16283,16283,39.5,-97.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16284,16284,39.5,-96.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16285,16285,39.5,-95.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16286,16286,39.5,-94.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16287,16287,39.5,-93.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16288,16288,39.5,-92.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16289,16289,39.5,-91.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16290,16290,39.5,-90.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16291,16291,39.5,-89.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16292,16292,39.5,-88.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16293,16293,39.5,-87.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16294,16294,39.5,-86.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16295,16295,39.5,-85.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16296,16296,39.5,-84.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16297,16297,39.5,-83.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16298,16298,39.5,-82.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16299,16299,39.5,-81.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16300,16300,39.5,-80.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16301,16301,39.5,-79.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16302,16302,39.5,-78.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16303,16303,39.5,-77.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16304,16304,39.5,-76.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16305,16305,39.5,-75.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16306,16306,39.5,-74.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16617,16617,38.5,-123.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16618,16618,38.5,-122.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16619,16619,38.5,-121.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16620,16620,38.5,-120.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16621,16621,38.5,-119.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16622,16622,38.5,-118.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16623,16623,38.5,-117.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16624,16624,38.5,-116.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16625,16625,38.5,-115.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16626,16626,38.5,-114.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16627,16627,38.5,-113.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16628,16628,38.5,-112.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16629,16629,38.5,-111.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16630,16630,38.5,-110.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16631,16631,38.5,-109.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16632,16632,38.5,-108.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16633,16633,38.5,-107.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16634,16634,38.5,-106.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16635,16635,38.5,-105.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16636,16636,38.5,-104.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16637,16637,38.5,-103.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16638,16638,38.5,-102.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16639,16639,38.5,-101.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16640,16640,38.5,-100.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16641,16641,38.5,-99.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16642,16642,38.5,-98.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16643,16643,38.5,-97.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16644,16644,38.5,-96.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16645,16645,38.5,-95.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16646,16646,38.5,-94.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16647,16647,38.5,-93.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16648,16648,38.5,-92.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16649,16649,38.5,-91.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16650,16650,38.5,-90.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16651,16651,38.5,-89.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16652,16652,38.5,-88.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16653,16653,38.5,-87.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16654,16654,38.5,-86.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16655,16655,38.5,-85.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16656,16656,38.5,-84.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16657,16657,38.5,-83.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16658,16658,38.5,-82.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16659,16659,38.5,-81.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16660,16660,38.5,-80.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16661,16661,38.5,-79.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16662,16662,38.5,-78.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16663,16663,38.5,-77.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16664,16664,38.5,-76.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16665,16665,38.5,-75.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16666,16666,38.5,-74.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16977,16977,37.5,-123.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16978,16978,37.5,-122.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16979,16979,37.5,-121.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16980,16980,37.5,-120.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16981,16981,37.5,-119.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16982,16982,37.5,-118.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16983,16983,37.5,-117.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16984,16984,37.5,-116.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16985,16985,37.5,-115.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16986,16986,37.5,-114.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16987,16987,37.5,-113.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16988,16988,37.5,-112.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16989,16989,37.5,-111.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16990,16990,37.5,-110.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16991,16991,37.5,-109.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16992,16992,37.5,-108.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16993,16993,37.5,-107.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16994,16994,37.5,-106.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16995,16995,37.5,-105.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16996,16996,37.5,-104.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16997,16997,37.5,-103.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16998,16998,37.5,-102.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.16999,16999,37.5,-101.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.17000,17000,37.5,-100.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.17001,17001,37.5,-99.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.17002,17002,37.5,-98.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.17003,17003,37.5,-97.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.17004,17004,37.5,-96.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.17005,17005,37.5,-95.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.17006,17006,37.5,-94.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.17007,17007,37.5,-93.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.17008,17008,37.5,-92.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
416,1980.17009,17009,37.5,-91.5,USA,1980,1980,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
